cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,callingPartyUnicodeLoginUserID,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,finalCalledPartyUnicodeLoginUserID,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,originalCalledPartyNumberPartition,callingPartyNumberPartition,finalCalledPartyNumberPartition,lastRedirectDnPartition,duration,origDeviceName,destDeviceName,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origIpv4v6Addr,destIpv4v6Addr,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,callingPartyNumber_uri,originalCalledPartyNumber_uri,finalCalledPartyNumber_uri,lastRedirectDn_uri,mobileCallingPartyNumber,finalMobileCalledPartyNumber,origMobileDeviceName,destMobileDeviceName,origMobileCallDuration,destMobileCallDuration,mobileCallType,originalCalledPartyPattern,finalCalledPartyPattern,lastRedirectingPartyPattern,huntPilotPattern
1,1,7532,20408603,1519901954,1,0,1848969994,3099,\ ,0,393216,4,1848969994,26306,11,20,0,0,0,0,0,0,0,0,20408604,1,20408604,20253450,990211465,990211465,\ ,0,393216,4,20253450,27426,11,20,0,0,0,0,0,0,0,0,1519901968,1519902105,990211465,68972ea2-91d1-4978-be7c-7a82550cd1c4,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,137,SEPDCA5F486453E,10.11.53.1,4,4,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.110,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,80D3DC980CDD71A9600B82010A0B356E,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7532,20408603,1519902105,1,0,1848969994,3099,\ ,0,16,4,1848969994,26306,4,20,0,0,0,0,0,0,0,0,20408610,1,16778272,20253450,b00105509001,b00105509001,\ ,0,0,4,20253450,27434,4,20,0,0,0,0,0,0,0,0,1519902105,1519902175,3099,d504990c-9222-41c5-96b1-ae89854a6f53,,HK-PSTN,,HK-PSTN,70,SEPDCA5F486453E,CFB01-OVATA-VG,12,0,4,4,98,98,16778272,StandAloneCluster,4,ConfControllerDn=3099;ConfControllerDeviceName=SEPDCA5F486453E;ConfRequestorDn=3099;ConfRequestorDeviceName=SEPDCA5F486453E,,0,,3,1,0,0,64,64,,,,10.11.53.110,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,1,,,0,0,,,,,,,,,0,0,0,b00105509001,b00105509001,3099,
1,1,7532,20408608,1519902105,1,20408608,20253450,9007442032053493,\ ,0,393216,4,20253450,27428,11,20,0,0,0,0,0,0,0,0,20408612,1,16778272,20253450,b00105509001,b00105509001,\ ,0,393216,4,20253450,27432,11,20,0,0,0,0,0,0,0,0,1519902134,1519902175,3099,3cb232ca-85ab-4588-ba58-e57596c4443a,,HK-PSTN,,HK-PSTN,41,10.11.53.1,CFB01-OVATA-VG,4,4,4,4,98,98,16778272,StandAloneCluster,4,ConfControllerDn=3099;ConfControllerDeviceName=SEPDCA5F486453E;ConfRequestorDn=3099;ConfRequestorDeviceName=SEPDCA5F486453E,,0,,1,1,0,0,8,8,,,,10.11.53.1,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,2,005E85EA95DD71A9610B83010A0B356E,0,,0,0,0,,,1,,,0,0,,,,,,,,,0,0,0,b00105509001,b00105509001,3099,
1,1,7532,20408604,1519901954,1,20408604,20253450,990211465,\ ,0,393216,4,20253450,27426,11,20,0,0,0,0,0,0,0,0,20408611,1,16778272,20253450,b00105509001,b00105509001,\ ,0,393216,4,20253450,27430,11,20,0,0,0,0,0,0,0,0,1519902105,1519902175,3099,6ed8cf11-535f-40e5-872a-36484a6a4647,,HK-PSTN,,HK-PSTN,70,10.11.53.1,CFB01-OVATA-VG,4,4,4,4,98,98,16778272,StandAloneCluster,4,ConfControllerDn=3099;ConfControllerDeviceName=SEPDCA5F486453E;ConfRequestorDn=3099;ConfRequestorDeviceName=SEPDCA5F486453E,,0,,1,1,0,0,8,8,,,,10.11.53.1,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,2,80D3DC980CDD71A9600B82010A0B356E,0,,0,0,0,,,1,,,0,0,,,,,,,,,0,0,0,b00105509001,b00105509001,3099,
1,1,7532,20408608,1519902175,1,20408608,20253450,9007442032053493,\ ,0,0,4,20253450,27428,11,20,0,0,0,0,0,0,0,0,20408604,1,20408604,20253450,990211465,990211465,\ ,10,16,4,20253450,27426,11,20,0,0,0,0,0,0,0,0,1519902175,1519902178,b00105509001,e828a2ea-a6e2-425b-b57f-c6c398d37210,HK-PSTN,HK-PSTN,HK-PSTN,,3,10.11.53.1,10.11.53.1,4,12,0,4,0,98,0,StandAloneCluster,4,,,0,,1,1,0,0,8,8,,,,10.11.53.1,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,2,005E85EA95DD71A9610B83010A0B356E,2,80D3DC980CDD71A9600B82010A0B356E,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,b00105509001,
1,1,7535,20408614,1519902187,1,20408614,20253450,90211465,\ ,0,393216,4,20253450,27436,11,20,0,0,0,0,0,0,0,0,20408615,1,0,1848969994,3099,3099,\ ,0,393216,4,1848969994,18272,11,20,0,0,0,0,0,0,0,0,1519902187,1519902220,3099,5e8b727a-ac48-48aa-8fa6-b6a919213766,HK-PSTN,,HK-PSTN,HK-PSTN,33,10.11.53.1,SEPDCA5F486453E,4,4,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.110,0,0,0,0,0,0,0,0,0,0,0,0,2,F6EEBEC51C7611E894A500A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3099,3099,3099,
1,1,7535,20408614,1519902187,1,20408614,20253450,90211465,\ ,0,16,4,20253450,27436,11,20,0,0,0,0,0,0,0,0,20408622,1,16778273,20253450,b00105509001,b00105509001,\ ,0,393216,4,20253450,27440,11,20,0,0,0,0,0,0,0,0,1519902220,1519902686,3099,f8a9db6d-513f-4211-951f-71e311ba292e,,,,HK-PSTN,466,10.11.53.1,CFB01-OVATA-VG,12,4,4,4,98,98,16778273,StandAloneCluster,4,ConfControllerDn=3099;ConfControllerDeviceName=SEPDCA5F486453E;ConfRequestorDn=3099;ConfRequestorDeviceName=SEPDCA5F486453E,,0,,1,1,0,0,8,8,,,,10.11.53.1,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,2,F6EEBEC51C7611E894A500A38E818100,0,,0,0,0,,,1,,,0,0,,,,,,,,,0,0,0,b00105509001,b00105509001,3099,
1,1,7535,20408615,1519902220,1,0,1848969994,3099,\ ,0,393216,4,1848969994,18272,4,20,0,0,0,0,0,0,0,0,20408621,1,16778273,20253450,b00105509001,b00105509001,\ ,0,393216,4,20253450,27444,4,20,0,0,0,0,0,0,0,0,1519902220,1519902687,3099,ab45ce38-e2b0-4e47-859e-ad4bd5e5370c,,HK-PSTN,,HK-PSTN,467,SEPDCA5F486453E,CFB01-OVATA-VG,4,4,4,4,98,98,16778273,StandAloneCluster,4,ConfControllerDn=3099;ConfControllerDeviceName=SEPDCA5F486453E;ConfRequestorDn=3099;ConfRequestorDeviceName=SEPDCA5F486453E,,0,,3,1,0,0,64,64,,,,10.11.53.110,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,1,,,0,0,,,,,,,,,0,0,0,b00105509001,b00105509001,3099,
1,1,7535,20408619,1519902220,1,20408619,20253450,9007442032053493,\ ,0,393216,4,20253450,27438,11,20,0,0,0,0,0,0,0,0,20408623,1,16778273,20253450,b00105509001,b00105509001,\ ,0,393216,4,20253450,27442,11,20,0,0,0,0,0,0,0,0,1519902230,1519902687,3099,8f323c31-0367-4d64-9724-b8a5d56ffc59,,HK-PSTN,,HK-PSTN,457,10.11.53.1,CFB01-OVATA-VG,4,4,4,4,98,98,16778273,StandAloneCluster,4,ConfControllerDn=3099;ConfControllerDeviceName=SEPDCA5F486453E;ConfRequestorDn=3099;ConfRequestorDeviceName=SEPDCA5F486453E,,0,,1,1,0,0,8,8,,,,10.11.53.1,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,2,00BDDA300BDE71A9620B84010A0B356E,0,,0,0,0,,,1,,,0,0,,,,,,,,,0,0,0,b00105509001,b00105509001,3099,
1,1,7535,20408615,1519902687,1,0,1848969994,3099,\ ,0,16,4,1848969994,18272,11,20,0,0,0,0,0,0,0,0,20408619,1,20408619,20253450,9007442032053493,9007442032053493,\ ,0,0,4,20253450,27438,11,20,0,0,0,0,0,0,0,0,1519902687,1519902687,b00105509001,6004299c-b996-4033-8ac9-8f7fc815e9c9,HK-PSTN,HK-PSTN,HK-PSTN,,0,SEPDCA5F486453E,10.11.53.1,12,4,0,4,0,98,0,StandAloneCluster,4,,,0,,3,1,0,0,8,8,,,,10.11.53.110,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00BDDA300BDE71A9620B84010A0B356E,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,b00105509001,
1,1,7537,20408624,1519902693,1,20408624,20253450,90211465,\ ,0,16,4,20253450,27446,11,20,0,0,0,0,0,0,0,0,20408625,1,0,1848969994,3099,3099,\ ,0,0,4,1848969994,20366,11,20,0,0,0,0,0,0,0,0,1519902696,1519902814,3099,750aa8c7-a6bb-43b6-8d4b-d3623187254e,HK-PSTN,,HK-PSTN,HK-PSTN,118,10.11.53.1,SEPDCA5F486453E,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.110,0,0,0,0,0,0,0,0,0,0,0,0,2,24915E1C1C7811E894A900A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3099,3099,3099,
1,1,7542,20408632,1519949678,1,0,1865747210,3003,\ ,0,16,4,1865747210,20538,11,20,0,0,0,0,0,0,0,0,20408633,1,20408633,20253450,934674600,934674600,\ ,0,0,4,20253450,27452,11,20,0,0,0,0,0,0,0,0,1519949685,1519949973,934674600,ee872528-0c9e-4a79-a71e-369c38cd1444,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,288,SEP54781A1DE4F0,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.111,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00619AB3739781A9630B85010A0B356F,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7543,20408634,1519950334,1,20408634,20253450,34674600,\ ,0,16,4,20253450,27454,11,20,0,0,0,0,0,0,0,0,20408635,1,0,1865747210,3003,3003,\ ,0,0,4,1865747210,23656,11,20,0,0,0,0,0,0,0,0,1519950336,1519950434,3003,f0f1d16c-18e6-4e99-bf3f-5a7bcfeda472,HK-PSTN,,HK-PSTN,HK-PSTN,98,10.11.53.1,SEP54781A1DE4F0,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.111,0,0,0,0,0,0,0,0,0,0,0,0,2,10B47D1D1CE711E894AE00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3003,3003,3003,
1,1,7544,20408637,1519954301,1,0,1899301642,3030,\ ,0,16,4,1899301642,30284,11,20,0,0,0,0,0,0,0,0,20408638,1,20408638,20253450,936907475,936907475,\ ,0,0,4,20253450,27456,11,20,0,0,0,0,0,0,0,0,1519954333,1519954368,936907475,425337e7-191c-4df6-95d7-3798cfb6abff,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,35,SEP580A2098FEFE,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.113,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,805F517884A981A9640B86010A0B3571,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7545,20408639,1519955073,1,20408639,20253450,36907475,\ ,0,16,4,20253450,27458,11,20,0,0,0,0,0,0,0,0,20408640,1,0,1899301642,3030,3030,\ ,0,0,4,1899301642,24280,11,20,0,0,0,0,0,0,0,0,1519955075,1519955245,3030,06be6848-671a-45ed-b37b-eda8af3114a3,HK-PSTN,,HK-PSTN,HK-PSTN,170,10.11.53.1,SEP580A2098FEFE,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.113,0,0,0,0,0,0,0,0,0,0,0,0,2,192D044D1CF211E894AF00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3030,3030,3030,
1,1,7548,20408647,1519958239,1,0,1916078858,3004,\ ,0,16,4,1916078858,24018,11,20,0,0,0,0,0,0,0,0,20408648,1,20408648,20253450,925121618,925121618,\ ,0,0,4,20253450,27464,11,20,0,0,0,0,0,0,0,0,1519958259,1519958298,925121618,3148d75b-6030-45e8-b5d0-e81f868921df,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,39,SEP04C5A44D857C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00B9C2A1E3B881A9650B87010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7549,20408649,1519958300,1,0,1916078858,3004,\ ,0,0,4,1916078858,23410,11,20,0,0,0,0,0,0,0,0,20408650,1,20408650,20253450,990906198,990906198,\ ,2,16,4,20253450,27466,11,20,0,0,0,0,0,0,0,0,1519958326,1519958457,990906198,0b4d8d4e-6c55-486c-88a3-94e748d600b7,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,131,SEP04C5A44D857C,10.11.53.1,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.114,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,008619C925B981A9660B88010A0B3572,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7550,20408651,1519958455,1,0,1916078858,3004,\ ,0,0,4,1916078858,25716,4,20,0,0,0,0,0,0,0,0,20408654,1,0,1731529482,3066,3066,\ ,0,16,4,1731529482,25810,4,20,0,0,0,0,0,0,0,0,1519958456,1519958472,3066,663d6e96-6586-411d-8a7a-20d381e96e54,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,16,SEP04C5A44D857C,SEP54781AE0FA23,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.11.53.114,10.11.53.103,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3066,3066,3066,
1,1,7552,20408658,1519958467,1,20408658,20253450,29776000,\ ,0,16,4,20253450,27468,11,20,0,0,0,0,0,0,0,0,20408659,1,0,1916078858,3004,3004,\ ,0,0,4,1916078858,24398,11,20,0,0,0,0,0,0,0,0,1519958470,1519958638,3004,1422ab20-2cf3-4902-88df-0bc4fff2ed14,HK-PSTN,,HK-PSTN,HK-PSTN,168,10.11.53.1,SEP04C5A44D857C,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.114,0,0,0,0,0,0,0,0,0,0,0,0,2,0091E0491CFA11E885ECF82A3B52B55A,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3004,3004,3004,
1,1,7547,20408644,1519957597,1,20408644,20253450,34674600,\ ,0,0,4,20253450,27462,11,20,0,0,0,0,0,0,0,0,20408645,1,0,1899301642,3030,3030,\ ,0,16,4,1899301642,20836,11,20,0,0,0,0,0,0,0,0,1519957604,1519959156,3030,b4511ad5-d512-4bc5-8d01-92d046fa9d14,HK-PSTN,,HK-PSTN,HK-PSTN,1552,10.11.53.1,SEP580A2098FEFE,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.113,0,0,0,0,0,0,0,0,0,0,0,0,2,F9B61F691CF711E894B100A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3030,3030,3030,
1,1,7553,20408660,1519959061,1,20408660,20253450,,\ ,0,0,4,20253450,27470,11,20,0,0,0,0,0,0,0,0,20408661,1,0,1882524426,3033,3033,\ ,0,16,4,1882524426,21184,11,20,0,0,0,0,0,0,0,0,1519959064,1519959310,3033,d262a797-08ee-467b-9e4d-2eb464cc41e7,HK-PSTN,,HK-PSTN,HK-PSTN,246,10.11.53.1,SEP54781A1CD68C,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.112,0,0,0,0,0,0,0,0,0,0,0,0,2,62C1DD2A1CFB11E894B900A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3033,3033,3033,
1,1,7554,20408662,1519959585,1,0,1731529482,3066,\ ,0,16,4,1731529482,21192,11,20,0,0,0,0,0,0,0,0,20408663,1,20408663,20253450,929716403,929716403,\ ,0,0,4,20253450,27472,11,20,0,0,0,0,0,0,0,0,1519959595,1519959755,929716403,a8e1c7d3-455d-4990-bd2b-79274d2859a5,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,160,SEP54781AE0FA23,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.103,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00060AC425BE81A9670B89010A0B3567,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7555,20408664,1519959807,1,0,1731529482,3066,\ ,0,16,4,1731529482,21298,11,20,0,0,0,0,0,0,0,0,20408665,1,20408665,20253450,928002174,928002174,\ ,0,0,4,20253450,27474,11,20,0,0,0,0,0,0,0,0,1519959816,1519960072,928002174,5fd52865-2a39-4596-bb17-2fdcd84361e1,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,256,SEP54781AE0FA23,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.103,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00895C4803BF81A9680B8A010A0B3567,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
1,1,7556,20408666,1519960605,1,20408666,20253450,28002174,\ ,0,0,4,20253450,27476,11,20,0,0,0,0,0,0,0,0,20408667,1,0,1731529482,3066,3066,\ ,0,16,4,1731529482,26556,11,20,0,0,0,0,0,0,0,0,1519960607,1519961247,3066,305549ad-71f4-48a4-bcce-78d514d3f8fc,HK-PSTN,,HK-PSTN,HK-PSTN,640,10.11.53.1,SEP54781AE0FA23,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.103,0,0,0,0,0,0,0,0,0,0,0,0,2,FAADB95A1CFE11E894BE00A38E818100,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,3066,3066,3066,
1,1,7557,20408669,1519962629,1,20408669,20253450,28002174,\ ,0,16,4,20253450,27478,11,20,0,0,0,0,0,0,0,0,20408673,1,0,104139530,3066,5600,\ ,0,0,4,104139530,20946,11,20,0,0,0,0,0,0,0,0,1519962650,1519962655,3066,45375596-3f76-4232-a450-3156d094fcd1,HK-PSTN,,,HK-PSTN,5,10.11.53.1,Ovata-UM1-VI1,12,0,5,5,2,2,0,StandAloneCluster,5,,,0,,1,3,0,0,8,8,,,,10.11.53.1,10.11.53.6,0,0,0,0,0,0,0,0,0,0,0,0,2,B0FB2E2B1D0311E894BF00A38E818100,0,,0,0,0,5600,,7,,,0,0,,,,,,,,,0,0,0,3066,5600,3066,5600
1,1,7558,20408674,1519964279,1,0,1949633290,3051,\ ,0,16,4,1949633290,23690,11,20,0,0,0,0,0,0,0,0,20408675,1,20408675,20253450,937063343,937063343,\ ,0,0,4,20253450,27480,11,20,0,0,0,0,0,0,0,0,1519964294,1519964575,937063343,6b5b6740-62e7-44e8-a565-e44cb81b804e,HK-PSTN,HK-PSTN,HK-PSTN,HK-PSTN,281,SEP54781AE1019C,10.11.53.1,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,1,0,0,8,8,,,,10.11.53.116,10.11.53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,00C212B37DD081A9690B8B010A0B3574,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,9.!,9.!,9.!,
